,fecha,reservas_internacionales
4376,2013-08-14,36963
4377,2013-08-15,37024
4378,2013-08-16,37056
4379,2013-08-20,37083
4380,2013-08-21,37053
4381,2013-08-22,37010
4382,2013-08-23,37011
4383,2013-08-26,36929
4384,2013-08-27,36911
4385,2013-08-28,36878
4386,2013-08-29,36837
4387,2013-08-30,36678
4388,2013-09-02,36676
4389,2013-09-03,36722
4390,2013-09-04,36668
4391,2013-09-05,36708
4392,2013-09-06,36717
4393,2013-09-09,36652
4394,2013-09-10,36578
4395,2013-09-11,36491
4396,2013-09-12,35261
4397,2013-09-13,35195
4398,2013-09-16,35150
4399,2013-09-17,34965
4400,2013-09-18,35107
4401,2013-09-19,35179
4402,2013-09-20,35000
4403,2013-09-23,35021
4404,2013-09-24,35059
4405,2013-09-25,34994
4406,2013-09-26,34891
4407,2013-09-27,34692
4408,2013-09-30,34741
4409,2013-10-01,34825
4410,2013-10-02,34714
4411,2013-10-03,34615
4412,2013-10-04,34746
4413,2013-10-07,34707
4414,2013-10-08,34632
4415,2013-10-09,34678
4416,2013-10-10,34538
4417,2013-10-11,34402
4418,2013-10-15,34387
4419,2013-10-16,34410
4420,2013-10-17,34339
4421,2013-10-18,34247
4422,2013-10-21,34112
4423,2013-10-22,34090
4424,2013-10-23,33984
4425,2013-10-24,34014
4426,2013-10-25,33971
4427,2013-10-28,33617
4428,2013-10-29,33369
4429,2013-10-30,33238
4430,2013-10-31,33232
4431,2013-11-01,33312
4432,2013-11-04,33236
4433,2013-11-05,33070
4434,2013-11-07,33055
4435,2013-11-08,32966
4436,2013-11-11,32954
4437,2013-11-12,32624
4438,2013-11-13,32502
4439,2013-11-14,32494
4440,2013-11-15,32389
4441,2013-11-18,32150
4442,2013-11-19,31980
4443,2013-11-20,31786
4444,2013-11-21,31541
4445,2013-11-22,31399
4446,2013-11-26,31319
4447,2013-11-27,31156
4448,2013-11-28,31199
4449,2013-11-29,30799
4450,2013-12-02,30665
4451,2013-12-03,30589
4452,2013-12-04,30509
4453,2013-12-05,30383
4454,2013-12-06,30467
4455,2013-12-09,30470
4456,2013-12-10,30430
4457,2013-12-11,30587
4458,2013-12-12,30525
4459,2013-12-13,30509
4460,2013-12-16,30610
4461,2013-12-17,30574
4462,2013-12-18,30634
4463,2013-12-19,30656
4464,2013-12-20,30680
4465,2013-12-23,30702
4466,2013-12-26,30777
4467,2013-12-27,30828
4468,2013-12-30,30599
4469,2014-01-02,30586
4470,2014-01-03,30529
4471,2014-01-06,30352
4472,2014-01-07,30437
4473,2014-01-08,30230
4474,2014-01-09,30222
4475,2014-01-10,30156
4476,2014-01-13,30105
4477,2014-01-14,30025
4478,2014-01-15,29863
4479,2014-01-16,29692
4480,2014-01-17,29681
4481,2014-01-20,29682
4482,2014-01-21,29405
4483,2014-01-22,29325
4484,2014-01-23,29074
4485,2014-01-24,28872
4486,2014-01-27,28704
4487,2014-01-28,28455
4488,2014-01-29,28201
4489,2014-01-30,27822
4490,2014-01-31,27748
4491,2014-02-03,27795
4492,2014-02-04,27779
4493,2014-02-05,27774
4494,2014-02-06,27735
4495,2014-02-07,27784
4496,2014-02-10,27644
4497,2014-02-11,27709
4498,2014-02-12,27728
4499,2014-02-13,27754
4500,2014-02-14,27712
4501,2014-02-17,27728
4502,2014-02-18,27718
4503,2014-02-19,27716
4504,2014-02-20,27606
4505,2014-02-21,27588
4506,2014-02-24,27575
4507,2014-02-25,27575
4508,2014-02-26,27482
4509,2014-02-27,27373
4510,2014-02-28,27546
4511,2014-03-05,27646
4512,2014-03-06,27644
4513,2014-03-07,27636
4514,2014-03-10,27610
4515,2014-03-11,27618
4516,2014-03-12,27462
4517,2014-03-13,27472
4518,2014-03-14,27471
4519,2014-03-17,27318
4520,2014-03-18,27208
4521,2014-03-19,27165
4522,2014-03-20,27133
4523,2014-03-21,27156
4524,2014-03-25,27089
4525,2014-03-26,27106
4526,2014-03-27,26939
4527,2014-03-28,26910
4528,2014-03-31,27007
4529,2014-04-01,26989
4530,2014-04-03,26729
4531,2014-04-04,27213
4532,2014-04-07,27331
4533,2014-04-08,27469
4534,2014-04-09,27608
4535,2014-04-10,27636
4536,2014-04-11,27743
4537,2014-04-14,27756
4538,2014-04-15,27768
4539,2014-04-16,27813
4540,2014-04-21,27817
4541,2014-04-22,27820
4542,2014-04-23,27831
4543,2014-04-24,27903
4544,2014-04-25,28105
4545,2014-04-28,28172
4546,2014-04-29,28112
4547,2014-04-30,28220
4548,2014-05-05,28249
4549,2014-05-06,28297
4550,2014-05-07,28307
4551,2014-05-08,28323
4552,2014-05-09,28336
4553,2014-05-12,28356
4554,2014-05-13,28358
4555,2014-05-14,28373
4556,2014-05-15,28383
4557,2014-05-16,28391
4558,2014-05-19,28390
4559,2014-05-20,28398
4560,2014-05-21,28350
4561,2014-05-22,28433
4562,2014-05-23,28514
4563,2014-05-26,28514
4564,2014-05-27,28499
4565,2014-05-28,28541
4566,2014-05-29,28520
4567,2014-05-30,28542
4568,2014-06-02,28599
4569,2014-06-03,28627
4570,2014-06-04,28639
4571,2014-06-05,28635
4572,2014-06-06,28623
4573,2014-06-09,28789
4574,2014-06-10,28781
4575,2014-06-11,28800
4576,2014-06-12,28820
4577,2014-06-13,28844
4578,2014-06-16,28834
4579,2014-06-17,28841
4580,2014-06-18,28872
4581,2014-06-19,28884
4582,2014-06-23,28893
4583,2014-06-24,29025
4584,2014-06-25,29073
4585,2014-06-26,29133
4586,2014-06-27,29255
4587,2014-06-30,29278
4588,2014-07-01,29339
4589,2014-07-02,29352
4590,2014-07-03,29478
4591,2014-07-04,29478
4592,2014-07-07,29537
4593,2014-07-08,29545
4594,2014-07-10,29621
4595,2014-07-11,29632
4596,2014-07-14,29626
4597,2014-07-15,29633
4598,2014-07-16,29637
4599,2014-07-17,29672
4600,2014-07-18,29676
4601,2014-07-21,29692
4602,2014-07-22,29694
4603,2014-07-23,29700
4604,2014-07-24,29713
4605,2014-07-25,29704
4606,2014-07-28,29018
4607,2014-07-29,29018
4608,2014-07-30,28801
4609,2014-07-31,29003
4610,2014-08-01,28997
4611,2014-08-04,28893
4612,2014-08-05,28928
4613,2014-08-06,28932
4614,2014-08-07,28957
4615,2014-08-08,28962
4616,2014-08-11,28961
4617,2014-08-12,28962
4618,2014-08-13,28970
4619,2014-08-14,28971
4620,2014-08-15,28953
4621,2014-08-19,28952
4622,2014-08-20,28923
4623,2014-08-21,28859
4624,2014-08-22,28781
4625,2014-08-25,28675
4626,2014-08-26,28587
4627,2014-08-27,28606
4628,2014-08-28,28635
4629,2014-08-29,28620
4630,2014-09-01,28614
4631,2014-09-02,28551
4632,2014-09-03,28507
4633,2014-09-04,28471
4634,2014-09-05,28385
4635,2014-09-08,28337
4636,2014-09-09,28432
4637,2014-09-10,28414
4638,2014-09-11,28412
4639,2014-09-12,28394
4640,2014-09-15,28228
4641,2014-09-16,28283
4642,2014-09-17,28272
4643,2014-09-18,28275
4644,2014-09-19,28224
4645,2014-09-22,28221
4646,2014-09-23,28222
4647,2014-09-24,28215
4648,2014-09-25,28183
4649,2014-09-26,28008
4650,2014-09-29,27881
4651,2014-09-30,27866
4652,2014-10-01,27921
4653,2014-10-02,27948
4654,2014-10-03,27785
4655,2014-10-06,27762
4656,2014-10-07,27734
4657,2014-10-08,27676
4658,2014-10-09,27620
4659,2014-10-10,27591
4660,2014-10-14,27589
4661,2014-10-15,27437
4662,2014-10-16,27446
4663,2014-10-17,27299
4664,2014-10-20,27282
4665,2014-10-21,27359
4666,2014-10-22,27377
4667,2014-10-23,27402
4668,2014-10-24,27412
4669,2014-10-27,27338
4670,2014-10-28,27356
4671,2014-10-29,27346
4672,2014-10-30,28109
4673,2014-10-31,28111
4674,2014-11-03,28077
4675,2014-11-04,28068
4676,2014-11-05,28075
4677,2014-11-07,28108
4678,2014-11-10,28170
4679,2014-11-11,28172
4680,2014-11-12,28176
4681,2014-11-13,28207
4682,2014-11-14,28288
4683,2014-11-17,28793
4684,2014-11-18,28816
4685,2014-11-19,28817
4686,2014-11-20,28816
4687,2014-11-21,28812
4688,2014-11-25,28889
4689,2014-11-26,28895
4690,2014-11-27,28872
4691,2014-11-28,28911
4692,2014-12-01,28941
4693,2014-12-02,28897
4694,2014-12-03,28909
4695,2014-12-04,28905
4696,2014-12-05,28931
4697,2014-12-09,29189
4698,2014-12-10,29212
4699,2014-12-11,30185
4700,2014-12-12,30269
4701,2014-12-15,30271
4702,2014-12-16,30442
4703,2014-12-17,30715
4704,2014-12-18,30823
4705,2014-12-19,30855
4706,2014-12-22,30930
4707,2014-12-23,31076
4708,2014-12-24,31116
4709,2014-12-29,31159
4710,2014-12-30,31443
4711,2015-01-02,31337
4712,2015-01-05,31313
4713,2015-01-06,31315
4714,2015-01-07,31248
4715,2015-01-08,31073
4716,2015-01-09,31076
4717,2015-01-12,31103
4718,2015-01-13,31281
4719,2015-01-14,31298
4720,2015-01-15,31318
4721,2015-01-16,31311
4722,2015-01-19,31315
4723,2015-01-20,31276
4724,2015-01-21,31262
4725,2015-01-22,31265
4726,2015-01-23,31229
4727,2015-01-26,31287
4728,2015-01-27,31300
4729,2015-01-28,31304
4730,2015-01-29,31350
4731,2015-01-30,31452
4732,2015-02-02,31403
4733,2015-02-03,31240
4734,2015-02-04,31239
4735,2015-02-05,31269
4736,2015-02-06,31284
4737,2015-02-09,31291
4738,2015-02-10,31315
4739,2015-02-11,31316
4740,2015-02-12,31353
4741,2015-02-13,31354
4742,2015-02-18,31333
4743,2015-02-19,31344
4744,2015-02-20,31360
4745,2015-02-23,31381
4746,2015-02-24,31403
4747,2015-02-25,31406
4748,2015-02-26,31412
4749,2015-02-27,31470
4750,2015-03-02,31467
4751,2015-03-03,31458
4752,2015-03-04,31449
4753,2015-03-05,31440
4754,2015-03-06,31405
4755,2015-03-09,31395
4756,2015-03-10,31393
4757,2015-03-11,31368
4758,2015-03-12,31380
4759,2015-03-13,31391
4760,2015-03-16,31428
4761,2015-03-17,31419
4762,2015-03-18,31423
4763,2015-03-19,31431
4764,2015-03-20,31441
4765,2015-03-25,31457
4766,2015-03-26,31465
4767,2015-03-27,31464
4768,2015-03-30,31460
4769,2015-03-31,31490
4770,2015-04-01,31505
4771,2015-04-06,31510
4772,2015-04-07,31513
4773,2015-04-08,31516
4774,2015-04-09,31516
4775,2015-04-10,31524
4776,2015-04-13,31524
4777,2015-04-14,31523
4778,2015-04-15,31507
4779,2015-04-16,31515
4780,2015-04-17,31419
4781,2015-04-20,31424
4782,2015-04-21,31440
4783,2015-04-22,31438
4784,2015-04-23,32688
4785,2015-04-24,32687
4786,2015-04-27,32687
4787,2015-04-28,33221
4788,2015-04-29,33910
4789,2015-04-30,33909
4790,2015-05-04,33910
4791,2015-05-05,33901
4792,2015-05-06,33905
4793,2015-05-07,33874
4794,2015-05-08,33852
4795,2015-05-11,33856
4796,2015-05-12,33866
4797,2015-05-13,33860
4798,2015-05-14,33861
4799,2015-05-15,33866
4800,2015-05-18,33871
4801,2015-05-19,33868
4802,2015-05-20,33873
4803,2015-05-21,33875
4804,2015-05-22,33881
4805,2015-05-26,33818
4806,2015-05-27,33817
4807,2015-05-28,33272
4808,2015-05-29,33283
4809,2015-06-01,33283
4810,2015-06-02,33288
4811,2015-06-03,33280
4812,2015-06-04,33306
4813,2015-06-05,33285
4814,2015-06-08,33288
4815,2015-06-09,33795
4816,2015-06-10,33807
4817,2015-06-11,33813
4818,2015-06-12,33813
4819,2015-06-15,33817
4820,2015-06-16,33816
4821,2015-06-17,33818
4822,2015-06-18,33824
4823,2015-06-19,33829
4824,2015-06-22,33821
4825,2015-06-23,33816
4826,2015-06-24,33821
4827,2015-06-25,33835
4828,2015-06-26,33833
4829,2015-06-29,33842
4830,2015-06-30,33851
4831,2015-07-01,33847
4832,2015-07-02,33850
4833,2015-07-03,33849
4834,2015-07-06,33834
4835,2015-07-07,33829
4836,2015-07-08,33829
4837,2015-07-10,33834
4838,2015-07-13,33841
4839,2015-07-14,33837
4840,2015-07-15,33843
4841,2015-07-16,33843
4842,2015-07-17,33853
4843,2015-07-20,33845
4844,2015-07-21,33861
4845,2015-07-22,33928
4846,2015-07-23,33929
4847,2015-07-24,33933
4848,2015-07-27,33931
4849,2015-07-28,33933
4850,2015-07-29,33931
4851,2015-07-30,33927
4852,2015-07-31,33943
4853,2015-08-03,33915
4854,2015-08-04,33888
4855,2015-08-05,33849
4856,2015-08-06,33837
4857,2015-08-07,33837
4858,2015-08-10,33842
4859,2015-08-11,33712
4860,2015-08-12,33692
4861,2015-08-13,33632
4862,2015-08-14,33653
4863,2015-08-18,33663
4864,2015-08-19,33664
4865,2015-08-20,33674
4866,2015-08-21,33684
4867,2015-08-24,33674
4868,2015-08-25,33634
4869,2015-08-26,33606
4870,2015-08-27,33599
4871,2015-08-28,33598
4872,2015-08-31,33606
4873,2015-09-01,33582
4874,2015-09-02,33569
4875,2015-09-03,33542
4876,2015-09-04,33552
4877,2015-09-07,33546
4878,2015-09-08,33521
4879,2015-09-09,33500
4880,2015-09-10,33499
4881,2015-09-11,33505
4882,2015-09-14,33492
4883,2015-09-15,33453
4884,2015-09-16,33445
4885,2015-09-17,33452
4886,2015-09-18,33425
4887,2015-09-21,33396
4888,2015-09-22,33401
4889,2015-09-23,33338
4890,2015-09-24,33343
4891,2015-09-25,33104
4892,2015-09-28,33318
4893,2015-09-29,33288
4894,2015-09-30,33257
4895,2015-10-01,32471
4896,2015-10-02,32462
4897,2015-10-05,27713
4898,2015-10-06,27722
4899,2015-10-07,27691
4900,2015-10-08,27747
4901,2015-10-09,27758
4902,2015-10-13,27753
4903,2015-10-14,27755
4904,2015-10-15,27636
4905,2015-10-16,27635
4906,2015-10-19,27389
4907,2015-10-20,27389
4908,2015-10-21,27335
4909,2015-10-22,27300
4910,2015-10-23,27305
4911,2015-10-26,27162
4912,2015-10-27,27060
4913,2015-10-28,27037
4914,2015-10-29,26965
4915,2015-10-30,26970
4916,2015-11-02,26938
4917,2015-11-03,26877
4918,2015-11-04,26807
4919,2015-11-05,26710
4920,2015-11-09,26440
4921,2015-11-10,26391
4922,2015-11-11,26278
4923,2015-11-12,26246
4924,2015-11-13,26203
4925,2015-11-16,26111
4926,2015-11-17,25924
4927,2015-11-18,25933
4928,2015-11-19,25889
4929,2015-11-20,25841
4930,2015-11-23,25812
4931,2015-11-24,25782
4932,2015-11-25,25768
4933,2015-11-26,25761
4934,2015-11-30,25615
4935,2015-12-01,25410
4936,2015-12-02,25184
4937,2015-12-03,25046
4938,2015-12-04,25030
4939,2015-12-09,25092
4940,2015-12-10,24862
4941,2015-12-11,24661
4942,2015-12-14,24473
4943,2015-12-15,24290
4944,2015-12-16,24164
4945,2015-12-17,24141
4946,2015-12-18,24396
4947,2015-12-21,24417
4948,2015-12-22,24441
4949,2015-12-23,24720
4950,2015-12-24,24858
4951,2015-12-28,25077
4952,2015-12-29,25267
4953,2015-12-30,25385
4954,2015-12-31,25563
4955,2016-01-04,25515
4956,2016-01-05,25512
4957,2016-01-06,25668
4958,2016-01-07,25671
4959,2016-01-08,25559
4960,2016-01-11,25710
4961,2016-01-12,25610
4962,2016-01-13,25591
4963,2016-01-14,25543
4964,2016-01-15,25645
4965,2016-01-18,25665
4966,2016-01-19,25587
4967,2016-01-20,25546
4968,2016-01-21,25369
4969,2016-01-22,25375
4970,2016-01-25,25389
4971,2016-01-26,25414
4972,2016-01-27,25322
4973,2016-01-28,25243
4974,2016-01-29,30074
4975,2016-02-01,29985
4976,2016-02-02,29928
4977,2016-02-03,29892
4978,2016-02-04,29835
4979,2016-02-05,29674
4980,2016-02-10,29732
4981,2016-02-11,29833
4982,2016-02-12,29656
4983,2016-02-15,29676
4984,2016-02-16,29437
4985,2016-02-17,29317
4986,2016-02-18,29273
4987,2016-02-19,29178
4988,2016-02-22,29068
4989,2016-02-23,28890
4990,2016-02-24,28860
4991,2016-02-25,28767
4992,2016-02-26,28551
4993,2016-02-29,28399
4994,2016-03-01,28195
4995,2016-03-02,28124
4996,2016-03-03,28121
4997,2016-03-04,28215
4998,2016-03-07,28167
4999,2016-03-08,28164
5000,2016-03-09,28113
5001,2016-03-10,28130
5002,2016-03-11,28145
5003,2016-03-14,28029
5004,2016-03-15,27849
5005,2016-03-16,29080
5006,2016-03-17,29238
5007,2016-03-18,29195
5008,2016-03-21,29149
5009,2016-03-22,29117
5010,2016-03-23,29886
5011,2016-03-28,29842
5012,2016-03-29,29881
5013,2016-03-30,29852
5014,2016-03-31,29572
5015,2016-04-01,29407
5016,2016-04-04,29421
5017,2016-04-05,29544
5018,2016-04-06,29462
5019,2016-04-07,29557
5020,2016-04-08,29512
5021,2016-04-11,29524
5022,2016-04-12,29528
5023,2016-04-13,29442
5024,2016-04-14,29353
5025,2016-04-15,29239
5026,2016-04-18,29224
5027,2016-04-19,29295
5028,2016-04-20,29254
5029,2016-04-21,29186
5030,2016-04-22,35043
5031,2016-04-25,35009
5032,2016-04-26,34906
5033,2016-04-27,34741
5034,2016-04-28,34655
5035,2016-04-29,34380
5036,2016-05-02,34314
5037,2016-05-03,34220
5038,2016-05-04,31518
5039,2016-05-05,31392
5040,2016-05-06,31311
5041,2016-05-09,30986
5042,2016-05-10,31077
5043,2016-05-11,31176
5044,2016-05-12,31079
5045,2016-05-13,31348
5046,2016-05-16,31356
5047,2016-05-17,31632
5048,2016-05-18,31645
5049,2016-05-19,32088
5050,2016-05-20,32033
5051,2016-05-23,32268
5052,2016-05-24,31643
5053,2016-05-26,30829
5054,2016-05-27,30391
5055,2016-05-30,30348
5056,2016-05-31,30171
5057,2016-06-01,30742
5058,2016-06-02,30757
5059,2016-06-03,31033
5060,2016-06-06,30936
5061,2016-06-07,30849
5062,2016-06-08,30987
5063,2016-06-09,30981
5064,2016-06-10,31354
5065,2016-06-13,31263
5066,2016-06-14,31219
5067,2016-06-15,32190
5068,2016-06-16,32137
5069,2016-06-21,32095
5070,2016-06-22,32045
5071,2016-06-23,32024
5072,2016-06-24,31858
5073,2016-06-27,31708
5074,2016-06-28,31707
5075,2016-06-29,31112
5076,2016-06-30,30507
5077,2016-07-01,30749
5078,2016-07-04,30768
5079,2016-07-05,30737
5080,2016-07-06,33425
5081,2016-07-07,33673
5082,2016-07-11,33647
5083,2016-07-12,33886
5084,2016-07-13,33986
5085,2016-07-14,33977
5086,2016-07-15,33927
5087,2016-07-18,33845
5088,2016-07-19,34039
5089,2016-07-20,33900
5090,2016-07-21,33849
5091,2016-07-22,33784
5092,2016-07-25,33691
5093,2016-07-26,34290
5094,2016-07-27,34274
5095,2016-07-28,34244
5096,2016-07-29,32511
5097,2016-08-01,32628
5098,2016-08-02,32618
5099,2016-08-03,32497
5100,2016-08-04,32479
5101,2016-08-05,32453
5102,2016-08-08,32488
5103,2016-08-09,32535
5104,2016-08-10,32566
5105,2016-08-11,32425
5106,2016-08-12,32251
5107,2016-08-16,32239
5108,2016-08-17,32087
5109,2016-08-18,32338
5110,2016-08-19,31963
5111,2016-08-22,31965
5112,2016-08-23,31931
5113,2016-08-24,31847
5114,2016-08-25,31924
5115,2016-08-26,31809
5116,2016-08-29,31557
5117,2016-08-30,31432
5118,2016-08-31,31150
5119,2016-09-01,31102
5120,2016-09-02,31070
5121,2016-09-05,31126
5122,2016-09-06,31324
5123,2016-09-07,31330
5124,2016-09-08,31265
5125,2016-09-09,31274
5126,2016-09-12,31250
5127,2016-09-13,31084
5128,2016-09-14,31028
5129,2016-09-15,30873
5130,2016-09-16,30813
5131,2016-09-19,30743
5132,2016-09-20,30697
5133,2016-09-21,30710
5134,2016-09-22,30736
5135,2016-09-23,30748
5136,2016-09-26,30708
5137,2016-09-27,30596
5138,2016-09-28,30389
5139,2016-09-29,30009
5140,2016-09-30,29902
5141,2016-10-03,32296
5142,2016-10-04,32469
5143,2016-10-05,32510
5144,2016-10-06,32469
5145,2016-10-07,32533
5146,2016-10-11,32457
5147,2016-10-12,35553
5148,2016-10-13,35482
5149,2016-10-14,35545
5150,2016-10-17,39331
5151,2016-10-18,39715
5152,2016-10-19,39651
5153,2016-10-20,40632
5154,2016-10-21,40264
5155,2016-10-24,40572
5156,2016-10-25,40840
5157,2016-10-26,40885
5158,2016-10-27,39841
5159,2016-10-28,40020
5160,2016-10-31,37210
5161,2016-11-01,37533
5162,2016-11-02,37622
5163,2016-11-03,37616
5164,2016-11-04,37940
5165,2016-11-07,37691
5166,2016-11-08,38070
5167,2016-11-09,38058
5168,2016-11-10,38016
5169,2016-11-11,37958
5170,2016-11-14,37938
5171,2016-11-15,37901
5172,2016-11-16,37875
5173,2016-11-17,37426
5174,2016-11-18,37283
5175,2016-11-21,37461
5176,2016-11-22,37610
5177,2016-11-23,37554
5178,2016-11-24,37575
5179,2016-11-25,37682
5180,2016-11-29,37561
5181,2016-11-30,37378
5182,2016-12-01,37275
5183,2016-12-02,37536
5184,2016-12-05,37537
5185,2016-12-06,37592
5186,2016-12-07,37811
5187,2016-12-12,36776
5188,2016-12-13,36869
5189,2016-12-14,37007
5190,2016-12-15,36878
5191,2016-12-16,37086
5192,2016-12-19,37203
5193,2016-12-20,37930
5194,2016-12-21,38189
5195,2016-12-22,38173
5196,2016-12-23,38511
5197,2016-12-26,38509
5198,2016-12-27,38956
5199,2016-12-28,39204
5200,2016-12-29,39362
5201,2016-12-30,39308
5202,2017-01-02,39296
5203,2017-01-03,39486
5204,2017-01-04,39580
5205,2017-01-05,39856
5206,2017-01-06,39802
5207,2017-01-09,39661
5208,2017-01-10,39702
5209,2017-01-11,39665
5210,2017-01-12,39890
5211,2017-01-13,40114
5212,2017-01-16,40135
5213,2017-01-17,40202
5214,2017-01-18,40134
5215,2017-01-19,40051
5216,2017-01-20,40003
5217,2017-01-23,40002
5218,2017-01-24,39915
5219,2017-01-25,39884
5220,2017-01-26,46634
5221,2017-01-27,46651
5222,2017-01-30,46847
5223,2017-01-31,46887
5224,2017-02-01,46750
5225,2017-02-02,46647
5226,2017-02-03,46653
5227,2017-02-06,46705
5228,2017-02-07,46743
5229,2017-02-08,47178
5230,2017-02-09,47178
5231,2017-02-10,47431
5232,2017-02-13,47360
5233,2017-02-14,47188
5234,2017-02-15,48624
5235,2017-02-16,48702
5236,2017-02-17,49085
5237,2017-02-20,49052
5238,2017-02-21,50751
5239,2017-02-22,50768
5240,2017-02-23,50801
5241,2017-02-24,50608
5242,2017-03-01,50551
5243,2017-03-02,51114
5244,2017-03-03,51010
5245,2017-03-06,51495
5246,2017-03-07,51457
5247,2017-03-08,51494
5248,2017-03-09,51599
5249,2017-03-10,51651
5250,2017-03-13,51816
5251,2017-03-14,51772
5252,2017-03-15,51618
5253,2017-03-16,51649
5254,2017-03-17,51667
5255,2017-03-20,51929
5256,2017-03-21,51950
5257,2017-03-22,51926
5258,2017-03-23,51745
5259,2017-03-27,51661
5260,2017-03-28,51515
5261,2017-03-29,51190
5262,2017-03-30,50907
5263,2017-03-31,50522
5264,2017-04-03,51851
5265,2017-04-04,51885
5266,2017-04-05,51926
5267,2017-04-06,52008
5268,2017-04-07,52091
5269,2017-04-10,52088
5270,2017-04-11,52246
5271,2017-04-12,52696
5272,2017-04-17,48579
5273,2017-04-18,49095
5274,2017-04-19,48944
5275,2017-04-20,48892
5276,2017-04-21,48314
5277,2017-04-24,48349
5278,2017-04-25,48260
5279,2017-04-26,48176
5280,2017-04-27,48460
5281,2017-04-28,48217
5282,2017-05-02,48227
5283,2017-05-03,48361
5284,2017-05-04,48336
5285,2017-05-05,48360
5286,2017-05-08,48032
5287,2017-05-09,48040
5288,2017-05-10,48056
5289,2017-05-11,48075
5290,2017-05-12,48628
5291,2017-05-15,48566
5292,2017-05-16,48659
5293,2017-05-17,48627
5294,2017-05-18,48400
5295,2017-05-19,48027
5296,2017-05-22,47855
5297,2017-05-23,47468
5298,2017-05-24,46767
5299,2017-05-26,45872
5300,2017-05-29,45851
5301,2017-05-30,45814
5302,2017-05-31,46146
5303,2017-06-01,45082
5304,2017-06-02,45070
5305,2017-06-05,45142
5306,2017-06-06,45093
5307,2017-06-07,45080
5308,2017-06-08,44922
5309,2017-06-09,44899
5310,2017-06-12,44775
5311,2017-06-13,44641
5312,2017-06-14,44733
5313,2017-06-15,44632
5314,2017-06-16,44780
5315,2017-06-19,44758
5316,2017-06-21,45872
5317,2017-06-22,45917
5318,2017-06-23,45897
5319,2017-06-26,45687
5320,2017-06-27,45546
5321,2017-06-28,47703
5322,2017-06-29,46997
5323,2017-06-30,47995
5324,2017-07-03,47819
5325,2017-07-04,47761
5326,2017-07-05,47793
5327,2017-07-06,47995
5328,2017-07-07,48569
5329,2017-07-10,48512
5330,2017-07-11,48455
5331,2017-07-12,48327
5332,2017-07-13,48273
5333,2017-07-14,48246
5334,2017-07-17,47951
5335,2017-07-18,47781
5336,2017-07-19,47702
5337,2017-07-20,48115
5338,2017-07-21,48138
5339,2017-07-24,47869
5340,2017-07-25,47513
5341,2017-07-26,47391
5342,2017-07-27,47471
5343,2017-07-28,47098
5344,2017-07-31,47014
5345,2017-08-01,46840
5346,2017-08-02,46821
5347,2017-08-03,46770
5348,2017-08-04,49305
5349,2017-08-07,49081
5350,2017-08-08,48982
5351,2017-08-09,48641
5352,2017-08-10,48366
5353,2017-08-11,48216
5354,2017-08-14,47754
5355,2017-08-15,47740
5356,2017-08-16,47848
5357,2017-08-17,48049
5358,2017-08-18,47992
5359,2017-08-22,47941
5360,2017-08-23,47783
5361,2017-08-24,47908
5362,2017-08-25,49022
5363,2017-08-28,49381
5364,2017-08-29,49343
5365,2017-08-30,49235
5366,2017-08-31,48877
5367,2017-09-01,49433
5368,2017-09-04,49477
5369,2017-09-05,51296
5370,2017-09-06,51317
5371,2017-09-07,51240
5372,2017-09-08,51274
5373,2017-09-11,51078
5374,2017-09-12,50890
5375,2017-09-13,51043
5376,2017-09-14,50975
5377,2017-09-15,51024
5378,2017-09-18,50839
5379,2017-09-19,51112
5380,2017-09-20,51366
5381,2017-09-21,51292
5382,2017-09-22,51331
5383,2017-09-25,51158
5384,2017-09-26,50971
5385,2017-09-27,50889
5386,2017-09-28,50515
5387,2017-09-29,50237
5388,2017-10-02,50646
5389,2017-10-03,50655
5390,2017-10-04,50726
5391,2017-10-05,50847
5392,2017-10-06,50860
5393,2017-10-09,50892
5394,2017-10-10,51077
5395,2017-10-11,50943
5396,2017-10-12,51913
5397,2017-10-13,52852
5398,2017-10-17,52591
5399,2017-10-18,52456
5400,2017-10-19,52501
5401,2017-10-20,51942
5402,2017-10-23,51986
5403,2017-10-24,51921
5404,2017-10-25,51884
5405,2017-10-26,51864
5406,2017-10-27,51903
5407,2017-10-30,51995
5408,2017-10-31,51810
5409,2017-11-01,52124
5410,2017-11-02,52210
5411,2017-11-03,52066
5412,2017-11-07,51563
5413,2017-11-08,51599
5414,2017-11-09,54748
5415,2017-11-10,54730
5416,2017-11-13,54750
5417,2017-11-14,54746
5418,2017-11-15,54653
5419,2017-11-16,54571
5420,2017-11-17,54503
5421,2017-11-21,54599
5422,2017-11-22,55004
5423,2017-11-23,54928
5424,2017-11-24,54968
5425,2017-11-27,54919
5426,2017-11-28,54764
5427,2017-11-29,54662
5428,2017-11-30,54563
5429,2017-12-01,54905
5430,2017-12-04,54849
5431,2017-12-05,54749
5432,2017-12-06,54816
5433,2017-12-07,55163
5434,2017-12-11,55300
5435,2017-12-12,55308
5436,2017-12-13,55417
5437,2017-12-14,55502
5438,2017-12-15,55997
5439,2017-12-18,55906
5440,2017-12-19,55932
5441,2017-12-20,56086
5442,2017-12-21,56224
5443,2017-12-22,56415
5444,2017-12-26,56339
5445,2017-12-27,56280
5446,2017-12-28,56149
5447,2017-12-29,55055
5448,2018-01-02,55731
5449,2018-01-03,55706
5450,2018-01-04,55623
